id,name,artist,event_local_date,event_local_time,venue,city,country,url
vv17bZbwGkT3aV06,An Evening with Sarah McLachlan - The Better Broken Tour,Sarah McLachlan,2025-11-23,20:00:00,Armory,Minneapolis,United States Of America,https://www.ticketmaster.com/an-evening-with-sarah-mclachlan-the-minneapolis-minnesota-11-23-2025/event/0600632FD2274907
vv1A7Zk1_GkduEKau,The Beths with support from Squirrel Flower,The Beths,2025-11-23,20:00:00,The Salt Shed Indoors (Shed),Chicago,United States Of America,https://www.ticketmaster.com/the-beths-with-support-from-squirrel-chicago-illinois-11-23-2025/event/04006299CD9D324D
vv1A7ZkGtGkdGhwf7,Luke Spiller,Luke Spiller,2025-11-23,20:00:00,Garcia's Chicago,Chicago,United States Of America,https://www.ticketmaster.com/luke-spiller-chicago-illinois-11-23-2025/event/04006329CC6F2504
vv1AaZkGkGkeIRsz-,Cock Sparrer,Cock Sparrer,2025-11-23,18:00:00,Hollywood Palladium,Hollywood,United States Of America,https://www.ticketmaster.com/cock-sparrer-hollywood-california-11-23-2025/event/09006306A8BF1E21
vvG10ZbiwwY3Bs,THRICE,THRICE,2025-11-23,18:00:00,House of Blues Anaheim,Anaheim,United States Of America,https://www.ticketmaster.com/thrice-anaheim-california-11-23-2025/event/090062CCB2C12EB1
vvG1YZbYTJI7De,J.I.D - God Does Like Paradise Tour,J.I.D,2025-11-23,20:00:00,The Pavilion at Toyota Music Factory,Irving,United States Of America,https://www.ticketmaster.com/jid-god-does-like-paradise-tour-irving-texas-11-23-2025/event/0C00630FE6A04EC2
vvG1fZbmJgsN4U,FLOW WORLD TOUR 2025 - NARUTO THE ROCK,FLOW,2025-11-23,21:00:00,TempleLive Cleveland Masonic,Cleveland,United States Of America,https://www.ticketmaster.com/flow-world-tour-2025-naruto-the-cleveland-ohio-11-23-2025/event/050062E9B5C63576
vvG1jZbmluMw4Y,LØLØ: U TOUR ME ON,Lolo,2025-11-23,20:00:00,High Noon Saloon,Madison,United States Of America,https://www.ticketmaster.com/ll-u-tour-me-on-madison-wisconsin-11-23-2025/event/070062EACDDF2570
1AvjZbUGknY6GNP,Piano Man,Piano Man,2025-11-23,18:30:00,V Theater at Planet Hollywood Inside the Miracle Mile Mall,Las Vegas,United States Of America,https://www.ticketmaster.com/piano-man-las-vegas-nevada-11-23-2025/event/1700636AB01CC8E5
G5vYZbReykVZM,Loathe: North American Tour 2025,Loathe,2025-11-23,18:30:00,Ace of Spades,Sacramento,United States Of America,https://www.ticketmaster.com/loathe-north-american-tour-2025-sacramento-california-11-23-2025/event/1C0062F0B91B4037
rZ7HnEZ1AK08Of,Jon B.,Jon B.,2025-11-23,18:30:00,Blue Note Napa,Napa,United States Of America,https://www.ticketweb.com/event/jon-b-blue-note-napa-tickets/13910814
rZ7HnEZ1AKPJp7,"Tatiana Eva Marie: Paris, Je Taime!",,2025-11-23,21:30:00,Birdland Theater,New York,United States Of America,https://www.ticketweb.com/event/tatiana-eva-marie-paris-je-birdland-theater-tickets/13966584
rZ7HnEZ1Af_7ud,DJ Moksha,,2025-11-23,21:30:00,Middle East - Corner/Bakery,Cambridge,United States Of America,https://www.ticketweb.com/event/dj-moksha-middle-east-cornerbakery-tickets/14644343
rZ7HnEZ1AfbtbS,"LATE NIGHT VIBES: Nick Meaden, Jimbo Slim, A Big Hat",,2025-11-23,21:30:00,Middle East - Corner/Bakery,Cambridge,United States Of America,https://www.ticketweb.com/event/late-night-vibes-nick-meaden-middle-east-cornerbakery-tickets/14629633
vv1AaZkueGkewbE8j,Black Sabbitch: Unrest in the West Album Release Party,Black Sabbitch - A Tribute to Black Sabbath,2025-11-23,18:30:00,The Moroccan Lounge,Los Angeles,United States Of America,https://www.ticketmaster.com/black-sabbitch-unrest-in-the-west-los-angeles-california-11-23-2025/event/09006342B262741C
1778vxG6CJEj06k,JMSN,JMSN,2025-11-23,19:00:00,Hollywood Theatre,Vancouver,Canada,https://www.ticketmaster.ca/jmsn-vancouver-british-columbia-11-23-2025/event/110062E9A77241C6
17C8vxG62pynodh,Voyage - Celebrating The Music of Journey,Voyage - Celebrating The Music of Journey,2025-11-23,19:00:00,Silver Legacy Casino Reno,Reno,United States Of America,https://www.ticketmaster.com/voyage-celebrating-the-music-of-journey-reno-nevada-11-23-2025/event/390062F5B9A910DB
1Ad0Zb9GknlfGfP,MJ LIVE - Michael Jackson Tribute,MJ LIVE - Michael Jackson Tribute,2025-11-23,19:00:00,Harrah's Showroom at Harrah's Las Vegas,Las Vegas,United States Of America,https://www.ticketmaster.com/mj-live-michael-jackson-tribute-las-vegas-nevada-11-23-2025/event/3900617AAB50C525
G5ezZbYDSuVOM,Bob Marley Hope Road The Show,Bob Marley Hope Road The Show,2025-11-23,19:00:00,Bob Marley Hope Road,Las Vegas,United States Of America,https://www.ticketmaster.com/bob-marley-hope-road-the-show-las-vegas-nevada-11-23-2025/event/2E00630EF3374837
G5vYZbREmSkcw,The Wrecks,The Wrecks,2025-11-23,19:00:00,August Hall,San Francisco,United States Of America,https://www.ticketmaster.com/the-wrecks-san-francisco-california-11-23-2025/event/1C0062F9EECC6B72
G5vYZbnTQi60e,BILLIE EILISH: HIT ME HARD AND SOFT: THE TOUR,Billie Eilish,2025-11-23,19:00:00,Chase Center,San Francisco,United States Of America,https://www.ticketmaster.com/billie-eilish-hit-me-hard-and-san-francisco-california-11-23-2025/event/1C0062AFDAB07902
G5vzZbw3Km0V4,Club Level Seating: MGK,mgk,2025-11-23,20:00:00,Ball Arena,Denver,United States Of America,https://www.ticketmaster.com/club-level-seating-mgk-denver-colorado-11-23-2025/event/1E00632493BA4D15
G5vzZbwC5Xv30,MGK: Lost Americana Tour,mgk,2025-11-23,20:00:00,Ball Arena,Denver,United States Of America,https://www.ticketmaster.com/mgk-lost-americana-tour-denver-colorado-11-23-2025/event/1E0063238BF814A4
Z7r9jZ1A74w4Y,Brandon Lake w/ Franni Cash,Brandon Lake,2025-11-23,19:00:00,Spokane Arena,Spokane,United States Of America,https://www.ticketmaster.com/event/Z7r9jZ1A74w4Y
Z7r9jZ1A7_6bx,Teenage Bottlerocket,Teenage Bottlerocket,2025-11-23,19:00:00,Virginia Street Brewhouse,Reno,United States Of America,https://www.ticketmaster.com/event/Z7r9jZ1A7_6bx
Z7r9jZ1A7_sva,Of Monsters and Men (16+ Event),Of Monsters and Men,2025-11-23,20:00:00,Mission Ballroom,Denver,United States Of America,https://www.ticketmaster.com/event/Z7r9jZ1A7_sva
Z7r9jZ1A7bw7w,Hot Mulligan w/ Drug Church,Hot Mulligan,2025-11-23,19:00:00,Showbox SODO,Seattle,United States Of America,https://www.ticketmaster.com/event/Z7r9jZ1A7bw7w
Z7r9jZ1A7fYuz,Sabrina Carpenter w/ Ravyn Lenae,Sabrina Carpenter,2025-11-23,19:00:00,Crypto.com Arena,Los Angeles,United States Of America,https://www.ticketmaster.com/event/Z7r9jZ1A7fYuz
Z7r9jZ1A7jE4F,24kGoldn,24kGoldn,2025-11-23,20:00:00,Valley Bar,Phoenix,United States Of America,https://www.ticketmaster.com/event/Z7r9jZ1A7jE4F
rZ7HnEZ1AKOt00,Keiko Matsui,Keiko Matsui,2025-11-23,19:00:00,The Coach House,San Juan Capistrano,United States Of America,https://www.ticketweb.com/event/keiko-matsui-the-coach-house-tickets/13829924
rZ7HnEZ1AKPFaK,LADIES' NIGHT WITH DJ POOTIECAT! // R&B / HIP HOP / BAILE / CLUB,,2025-11-23,20:00:00,Valley Bar,Phoenix,United States Of America,https://www.ticketweb.com/event/ladies-night-with-dj-pootiecat-valley-bar-tickets/13948253
rZ7HnEZ1AKrZf7,Goapele with Special Guest DJ Rashida,Goapele,2025-11-23,19:00:00,Blue Note Los Angeles,Los Angeles,United States Of America,https://www.ticketweb.com/event/goapele-with-special-guest-dj-blue-note-los-angeles-tickets/13780504
rZ7HnEZ1Af4SOK,24KGOLDN,24kgoldn,2025-11-23,20:00:00,Valley Bar,Phoenix,United States Of America,https://www.ticketweb.com/event/24kgoldn-valley-bar-tickets/14573813
rZ7HnEZ1AfQ7FS,Imogen Clark,Imogen Clark,2025-11-23,21:00:00,The Basement,Nashville,United States Of America,https://www.ticketweb.com/event/imogen-clark-the-basement-tickets/14684233
rZ7HnEZ1Af_E1K,FREE SHOW: 8-BIT POTLUCK / STRANGE HOUSE / HAPPY NOW?,,2025-11-23,19:00:00,Transplants Brewing Company,Palmdale,United States Of America,https://www.ticketweb.com/event/free-show-8-bit-potluck-transplants-brewing-company-tickets/14667293
rZ7HnEZ1AfbKZd,Jayo,,2025-11-23,22:00:00,Lil' Indies,Orlando,United States Of America,https://www.ticketweb.com/event/jayo-lil-indies-tickets/14613003
rZ7HnEZ1Afp4aS,Reggae Sunday: Blaze Mob,,2025-11-23,19:00:00,Ivan'z House at Mozambique,Laguna Beach,United States Of America,https://www.ticketweb.com/event/reggae-sunday-blaze-mob-ivanz-house-at-mozambique-tickets/14595273
rZ7HnEZ1Afp9fN,Flowerbabe / Night Ritualz / MangoDog / Nothing But Silence,,2025-11-23,21:00:00,Empty Bottle,Chicago,United States Of America,https://www.ticketweb.com/event/flowerbabe-night-ritualz-empty-bottle-tickets/14597523
vv16aZkGPaYZACF8CF,Holywatr,Holywatr,2025-11-23,19:00:00,Constellation Room,Santa Ana,United States Of America,https://www.ticketmaster.com/holywatr-santa-ana-california-11-23-2025/event/09006325270D7FD7
vv170ZbPGkSIXgxc,The Brian Jonestown Massacre,The Brian Jonestown Massacre,2025-11-23,19:00:00,Teragram Ballroom,Los Angeles,United States Of America,https://www.ticketmaster.com/the-brian-jonestown-massacre-los-angeles-california-11-23-2025/event/0900625CE8FB58AD
vv170ZbSGkMTcIZH,John Allan,John Allan,2025-11-23,19:00:00,The Parish at House of Blues Anaheim,Anaheim,United States Of America,https://www.ticketmaster.com/john-allan-anaheim-california-11-23-2025/event/0900633DFFB6803C
vvG10Zbm7hvp36,CANCELED - TheARTI$t,TheARTI$t,2025-11-23,19:00:00,The Echo,Los Angeles,United States Of America,https://www.ticketmaster.com/canceled-theartit-los-angeles-california-11-23-2025/event/090062E11B056487
vvG1HZbRTlTfgH,Trans-Siberian Orchestra - The Ghosts Of Christmas Eve,Trans-Siberian Orchestra,2025-11-23,19:00:00,Moda Center,Portland,United States Of America,https://www.ticketmaster.com/transsiberian-orchestra-the-ghosts-of-christmas-portland-oregon-11-23-2025/event/0F0062FFEBFD4D7C
vvG1HZbcBidKZ0,Heart,Heart,2025-11-23,19:00:00,Climate Pledge Arena,Seattle,United States Of America,https://www.ticketmaster.com/heart-seattle-washington-11-23-2025/event/0F0062DEAC0D3024
vvG1HZbnh453cP,Straight No Chaser: Holiday Road Tour,Straight No Chaser,2025-11-23,19:00:00,Paramount Theatre,Seattle,United States Of America,https://www.ticketmaster.com/straight-no-chaser-holiday-road-tour-seattle-washington-11-23-2025/event/0F0062A6D52D2B65
vvG1iZbcJgb3sW,Al Jardine,Al Jardine,2025-11-23,19:00:00,Cerritos Center for the Performing Arts,Cerritos,United States Of America,https://www.ticketmaster.com/al-jardine-cerritos-california-11-23-2025/event/0B0062D9B5612C7D
vvG1iZbn5C7-Tr,Kevin Gates - The Amilio Tour,Kevin Gates,2025-11-23,19:00:00,Riverside Municipal Auditorium,Riverside,United States Of America,https://www.ticketmaster.com/kevin-gates-the-amilio-tour-riverside-california-11-23-2025/event/0B0062A2CE121FDE
1718vxG62dpA-pz,"Teenage Bottlerocket with Fea, Sam Russo",Teenage Bottlerocket,2025-11-23,19:30:00,Virginia Street Brewhouse,Reno,United States Of America,https://www.ticketweb.com/event/teenage-bottlerocket-with-fea-sam-virginia-street-brewhouse-tickets/13888884?REFERRAL_ID=tmfeed
1778vxG61kSv0FF,Terri Clark & Paul Brandt,Terri Clark,2025-11-23,19:30:00,Kelowna Community Theatre,Kelowna,Canada,https://theatre.kelowna.ca/upcoming-events/terri-clark-paul-brandt
1A9ZkaUGkdrApSz,Soul of Motown,Soul of Motown,2025-11-23,19:30:00,Westgate Las Vegas Resort & Casino,Las Vegas,United States Of America,https://www.ticketmaster.com/soul-of-motown-las-vegas-nevada-11-23-2025/event/17006276DE156CF8
1AvjZb_GkMsx7hC,Human Nature: Back To The Sound Of Motown,Human Nature,2025-11-23,19:30:00,South Point Showroom at South Point Hotel Casino and Spa,Las Vegas,United States Of America,https://www.ticketmaster.com/human-nature-back-to-the-sound-las-vegas-nevada-11-23-2025/event/1700619DF18846CE
Z7r9jZ1A7_P0P,Thomas Dolby: The Iconic 80's My Personal Recollections,Thomas Dolby,2025-11-23,19:30:00,Revolution Hall - Portland,Portland,United States Of America,https://www.ticketmaster.com/event/Z7r9jZ1A7_P0P
Z7r9jZ1A7pekf,Terri Clark w/ Paul Brandt,Terri Clark,2025-11-23,19:30:00,Kelowna Theatre,Kelowna,Canada,https://www.ticketmaster.com/event/Z7r9jZ1A7pekf
rZ7HnEZ1AK-_-f,RACHEL GRAE: Turned Into Me Tour,Rachel Grae,2025-11-23,19:30:00,Madame Lou's,Seattle,United States Of America,https://www.ticketweb.com/event/rachel-grae-turned-into-me-madame-lous-tickets/13859854
rZ7HnEZ1AK-a0f,Jazz Pianist DEBBIE TORRES with an All-Star Band!,,2025-11-23,19:30:00,Catalina Bar & Grill,Hollywood,United States Of America,https://www.ticketweb.com/event/jazz-pianist-debbie-torres-with-catalina-bar-grill-tickets/13849914
rZ7HnEZ1AKPp00,The Afro Latin Jazz Orchestra,Arturo O'Farrill,2025-11-23,22:30:00,Birdland Jazz Club,New York,United States Of America,https://www.ticketweb.com/event/the-afro-latin-jazz-orchestra-birdland-jazz-club-tickets/13956924
rZ7HnEZ1AfGFfS,Arooj Aftab,Arooj Aftab,2025-11-23,22:30:00,Blue Note Jazz Club,New York,United States Of America,https://www.ticketweb.com/event/arooj-aftab-blue-note-jazz-club-tickets/14308533
rZ7HnEZ1Af_eGK,Brad Walker Quartet with Stanton Moore,,2025-11-23,21:30:00,Snug Harbor Jazz Bistro,New Orleans,United States Of America,https://www.ticketweb.com/event/brad-walker-quartet-with-stanton-snug-harbor-jazz-bistro-tickets/14642313
rZ7HnEZ1AfpkkK,Messer Chups with special guests,Messer Chups,2025-11-23,19:30:00,Brick By Brick,San Diego,United States Of America,https://www.ticketweb.com/event/messer-chups-with-special-guests-brick-by-brick-tickets/14586193
vvG1HZbYpgVd7F,Thomas Dolby: The Iconic 80's My Personal Recollections,Thomas Dolby,2025-11-23,19:30:00,Revolution Hall,Portland,United States Of America,https://www.etix.com/ticket/p/81337226/thomas-dolbythe-iconic-80s-my-personal-recollections-portland-revolution-hall
vvG1IZbEkHrdf3,An Evening with John Legend: Get Lifted - 20th Anniversary Tour,John Legend,2025-11-23,19:30:00,The Rady Shell at Jacobs Park,San Diego,United States Of America,https://www.ticketmaster.com/an-evening-with-john-legend-get-san-diego-california-11-23-2025/event/0A006271BC783512
vvG1IZbSR4GVUg,Pinoy Na Krismas With Jose Mari  Chan And The Company 2025,Jose Mari Chan,2025-11-23,19:30:00,Pechanga Resort Casino,Temecula,United States Of America,https://www.ticketmaster.com/pinoy-na-krismas-with-jose-mari-temecula-california-11-23-2025/event/0A00633BD5334DB5
vvG1IZbYUMosjo,Robert Plant's Saving Grace Feat. Suzi Dian With Rosie Flores,Robert Plant,2025-11-23,19:30:00,Harrah's Resort SoCal - The Events Center,Valley Center,United States Of America,https://www.ticketmaster.com/robert-plants-saving-grace-feat-suzi-valley-center-california-11-23-2025/event/0A00630DB7471711
vvG1IZbsJ0q-pL,Robert Plant Ticket + Hotel Deals,Robert Plant,2025-11-23,19:30:00,Harrah's Resort SoCal - The Events Center,Valley Center,United States Of America,https://travel.ticketmaster.com/event/10309208?_uid=01e06df2-8b31-4246-b25c-04d738f89509&utm_source=Caesars_TM&utm_medium=TM_ADP_RobertPlant1123
G5ezZbYDSCf-k,Bob Marley Hope Road The Show,Bob Marley Hope Road The Show,2025-11-23,20:00:00,Bob Marley Hope Road,Las Vegas,United States Of America,https://www.ticketmaster.com/bob-marley-hope-road-the-show-las-vegas-nevada-11-23-2025/event/2E00630EF3394846
G5ezZbcJn7oe4,Jabbawockeez,Jabbawockeez,2025-11-23,20:00:00,Jabbawockeez Theater at MGM Grand Hotel & Casino,Las Vegas,United States Of America,https://www.ticketmaster.com/jabbawockeez-las-vegas-nevada-11-23-2025/event/2E0062D9AA111095
G5vYZbRr0FV5H,THE STRAY CATS,The Stray Cats,2025-11-23,20:00:00,Hard Rock Live Sacramento,Wheatland,United States Of America,https://www.ticketmaster.com/the-stray-cats-wheatland-california-11-23-2025/event/1C0062F7A42342FC
Z7r9jZ1A74S03,Gogo Penguin,GoGo Penguin,2025-11-23,20:00:00,Belly Up Tavern,Solana Beach,United States Of America,https://www.ticketmaster.com/event/Z7r9jZ1A74S03
Z7r9jZ1A7_Su3,The California Honeydrops,The California Honeydrops,2025-11-23,20:00:00,Fremont Theater,San Luis Obispo,United States Of America,https://www.ticketmaster.com/event/Z7r9jZ1A7_Su3
Z7r9jZ1A7_VZP,Jay Som w/ Fashion Club,Jay Som,2025-11-23,20:00:00,El Rey Theatre - Los Angeles,Los Angeles,United States Of America,https://www.ticketmaster.com/event/Z7r9jZ1A7_VZP
Z7r9jZ1A7_gjw,Voodoo Glow Skulls,Voodoo Glow Skulls,2025-11-23,20:00:00,Goldfield Trading Post,Sacramento,United States Of America,https://www.ticketmaster.com/event/Z7r9jZ1A7_gjw
Z7r9jZ1A7_wvf,Off With Their Heads,Off With Their Heads,2025-11-23,20:00:00,El Corazon,Seattle,United States Of America,https://www.ticketmaster.com/event/Z7r9jZ1A7_wvf
Z7r9jZ1A7bUA3,KEM (21 and Over),Kem,2025-11-23,20:00:00,Yaamava Theater,Highland,United States Of America,https://www.ticketmaster.com/event/Z7r9jZ1A7bUA3
Z7r9jZ1A7j8bp,Holly Bowling,Holly Bowling,2025-11-23,20:00:00,The Get Down Music Venue,Portland,United States Of America,https://www.ticketmaster.com/event/Z7r9jZ1A7j8bp
Z7r9jZ1A7p986,DARGZ,DARGZ,2025-11-23,20:00:00,Roxy Theatre-CA,West Hollywood,United States Of America,https://www.ticketmaster.com/event/Z7r9jZ1A7p986
Z7r9jZ1A7qaua,Khruangbin,Khruangbin,2025-11-23,20:00:00,The Regency Ballroom,San Francisco,United States Of America,https://www.ticketmaster.com/event/Z7r9jZ1A7qaua
rZ7HnEZ1AK-xr7,Mandopop R&B Night starring Chen Baker,,2025-11-23,20:00:00,The Pearl,Vancouver,Canada,https://www.ticketweb.ca/event/mandopop-rb-night-starring-chen-the-pearl-tickets/13862784
rZ7HnEZ1AK0Me7,Rexx Life Raj - The Hella Slept On Tour w/ Iman Europe and Demahjiae,Rexx Life Raj,2025-11-23,20:00:00,Music Box,San Diego,United States Of America,https://www.ticketweb.com/event/rexx-life-raj-music-box-tickets/13937084
rZ7HnEZ1AKOyuf,"Cloudbreak Presents: The Deslondes w/ Kristina Murray, Devin Champlin",The Deslondes,2025-11-23,20:00:00,Tractor,Seattle,United States Of America,https://www.ticketweb.com/event/cloudbreak-presents-the-deslondes-w-tractor-tickets/13839354
rZ7HnEZ1AKP6G7,54 Ultra,54 Ultra,2025-11-23,20:00:00,The Independent,San Francisco,United States Of America,https://www.ticketweb.com/event/54-ultra-the-independent-tickets/13947304
rZ7HnEZ1AKqEPf,Eydís Evensen,,2025-11-23,20:00:00,The Masonic Lodge at Hollywood Forever,Los Angeles,United States Of America,https://www.ticketweb.com/event/eyds-evensen-the-masonic-lodge-at-hollywood-tickets/13767954
rZ7HnEZ1AKr987,Grand Party presents Arman Aghajanyan (Live In Concert),,2025-11-23,20:00:00,Exchange LA,Los Angeles,United States Of America,https://www.ticketweb.com/event/grand-party-presents-arman-aghajanyan-exchange-la-tickets/13797404
rZ7HnEZ1Af4OvK,Kala’e Camarillo: Album Release Party,,2025-11-23,18:00:00,Blue Note Hawaii,Honolulu,United States Of America,https://www.ticketweb.com/event/kalae-camarillo-album-release-party-blue-note-hawaii-tickets/14560053
rZ7HnEZ1AfCZFN,GoGo Penguin,GoGo Penguin,2025-11-23,20:00:00,Belly Up,Solana Beach,United States Of America,https://www.ticketweb.com/event/gogo-penguin-belly-up-tickets/14380223
rZ7HnEZ1AfFa8d,Jack's Mannequin,Jack's Mannequin,2025-11-23,20:00:00,The Sound,Del Mar,United States Of America,https://www.ticketweb.com/event/jacks-mannequin-the-sound-tickets/14209403
rZ7HnEZ1AfQfxK,Fabolous and Trey Songz,Fabolous,2025-11-23,23:00:00,LIV Nightclub Miami,Miami Beach,United States Of America,https://www.ticketweb.com/event/fabolous-and-trey-songz-liv-nightclub-miami-tickets/14694893
vv170ZbtGklPT4Ko,Ramon Ayala,Ramon Ayala,2025-11-23,20:00:00,Honda Center,Anaheim,United States Of America,https://www.ticketmaster.com/ramon-ayala-anaheim-california-11-23-2025/event/0900629AE5FD54D1
vvG1HZbi5sNKOG,Leith Ross,Leith Ross,2025-11-23,20:00:00,Moore Theatre,Seattle,United States Of America,https://www.ticketmaster.com/leith-ross-seattle-washington-11-23-2025/event/0F0062C2F18D380C
vvG1HZbiM900oT,Zach Top: Cold Beer & Country Music Tour 2025,Zach Top,2025-11-23,20:00:00,Toyota Center Kennewick,Kennewick,United States Of America,https://www.ticketmaster.com/zach-top-cold-beer-country-music-kennewick-washington-11-23-2025/event/0F0062CDD792447F
vvG1IZbNxxveOl,JACK'S MANNEQUIN THE MFEO TOUR,Jack's Mannequin,2025-11-23,20:00:00,The Sound,Del Mar,United States Of America,https://www.ticketmaster.com/jacks-mannequin-the-mfeo-tour-del-mar-california-11-23-2025/event/0A006238A204282B
rZ7HnEZ1AfbPad,HOPELESS JACK followed by Sinferno Cabaret,,2025-11-23,20:30:00,Dante's,Portland,United States Of America,https://www.ticketweb.com/event/hopeless-jack-followed-by-sinferno-dantes-tickets/14625243
rZ7HnEZ1AfupGd,The Grammy Winning Hot 8 Brass Band,Hot 8 Brass Band,2025-11-23,22:30:00,Howlin' Wolf,New Orleans,United States Of America,https://www.ticketweb.com/event/the-grammy-winning-hot-8-howlin-wolf-tickets/14356303
G5vYZbbKFXeWn,DAMIANO DAVID,Damiano David,2025-11-23,21:00:00,The Masonic,San Francisco,United States Of America,https://www.ticketmaster.com/damiano-david-san-francisco-california-11-23-2025/event/1C006184C8F82F6A
Z7r9jZ1A7_7Ok,The Expendables (Under 18 must be accompanied by an adult),The Expendables,2025-11-23,21:00:00,Pappy and Harriets Pioneertown Palace,Pioneertown,United States Of America,https://www.ticketmaster.com/event/Z7r9jZ1A7_7Ok
rZ7HnEZ1Af7J4S,CHURCH OF HIVE,,2025-11-23,21:00:00,Star Theater,Portland,United States Of America,https://www.ticketweb.com/event/church-of-hive-star-theater-tickets/14126573
rZ7HnEZ1AKrZ37,Goapele with Special Guest DJ Rashida,Goapele,2025-11-23,21:30:00,Blue Note Los Angeles,Los Angeles,United States Of America,https://www.ticketweb.com/event/goapele-with-special-guest-dj-blue-note-los-angeles-tickets/13780484
vv170ZbsGkleVAPb,Strawberry Girls w/ Moondough & The Color 8,Strawberry Girls,2025-11-23,21:30:00,The Moroccan Lounge,Los Angeles,United States Of America,https://www.ticketmaster.com/strawberry-girls-w-moondough-the-color-los-angeles-california-11-23-2025/event/0900631AC2D05958
1718vxG62SH9-L6,Stacked Pres. Gentlemens Club (Whistler),,2025-11-23,22:00:00,Oregon Dirt Park,Prineville,United States Of America,https://www.ticketweb.ca/event/stacked-pres-gentlemens-club-whistler-moe-joes-tickets/13915164?REFERRAL_ID=tmfeed
rZ7HnEZ1Af7OGd,Flammable,,2025-11-23,22:00:00,Chop Suey,Seattle,United States Of America,https://www.ticketweb.com/event/flammable-chop-suey-tickets/14120303
Z7r9jZ1A7q9-S,Diplo X Marshmello (21 and Over),Diplo,2025-11-23,22:30:00,XS Nightclub at Wynn Las Vegas,Las Vegas,United States Of America,https://www.ticketmaster.com/event/Z7r9jZ1A7q9-S
Z7r9jZ1A7qp14,John Summit (21 and Over),John Summit,2025-11-23,22:30:00,LIV Nightclub Las Vegas,Las Vegas,United States Of America,https://www.ticketmaster.com/event/Z7r9jZ1A7qp14
Z7r9jZ1A7j7Oo,Vince Giordano,Vince Giordano,2025-11-24,17:30:00,Birdland,New York,United States Of America,https://www.ticketmaster.com/event/Z7r9jZ1A7j7Oo
rZ7HnEZ1AKP97V,Vince Giordano and the Nighthawks,Vince Giordano and the Nighthawks,2025-11-24,17:30:00,Birdland Theater,New York,United States Of America,https://www.ticketweb.com/event/vince-giordano-and-the-nighthawks-birdland-theater-tickets/13957134
rZ7HnEZ1AKx_f7,"Krisiun, Abysmal Dawn, Pyrexia, Gorgatron, Recorruptor",Krisiun,2025-11-24,18:00:00,The Sanctuary Detroit,Hamtramck,United States Of America,https://www.ticketweb.com/event/krisiun-abysmal-dawn-pyrexia-gorgatron-the-sanctuary-detroit-tickets/13899504
vvG1zZbmJ_3eu6,CATTLE DECAPITATION NO FEAR FOR TOMORROW TOUR 2025,Cattle Decapitation,2025-11-24,18:00:00,The Masquerade - Heaven,Atlanta,United States Of America,https://www.ticketmaster.com/cattle-decapitation-no-fear-for-tomorrow-atlanta-georgia-11-24-2025/event/0E0062E999482347
G5eVZbVBtnDPi,Add On The Alcove Lounge Lindsey Stirling Does Not Include EventTicket,Lindsey Stirling,2025-11-24,18:30:00,The Hall at Spartanburg Memorial Auditorium,Spartanburg,United States Of America,https://www.ticketmaster.com/add-on-the-alcove-lounge-lindsey-spartanburg-south-carolina-11-24-2025/event/2D00634EA9ABB96C
k7vGFbiwPb0t8,All Time Low: EVERYONE'S TALKING! TOUR,All Time Low,2025-11-24,18:30:00,Manhattan Center Hammerstein Ballroom,New York,United States Of America,https://www.ticketmaster.com/all-time-low-everyones-talking-tour-new-york-new-york-11-24-2025/event/000062CCA5624A50
11AOvNvyapu7v8,Pentatonix: Christmas in the City Tour ,Pentatonix,2025-11-24,19:00:00,Heritage Bank Center,Cincinnati,United States Of America,https://www.ticketmaster.com/pentatonix-christmas-in-the-city-tour-cincinnati-ohio-11-24-2025/event/160063079256344F
177ZvxG6Gl48NHt,Dax - Lonely Dirt Road Tour - MOVED TO LONDON MUSIC HALL,Dax,2025-11-24,19:00:00,LONDON MUSIC HALL,London,Canada,https://www.ticketmaster.ca/dax-lonely-dirt-road-tour-moved-london-ontario-11-24-2025/event/100062CAD5423F29
1A8ZkuaGkdO2IO7,Roy Woods: 10 year anniversary,Roy Woods,2025-11-24,19:00:00,The Mod Club (formerly known as The Axis Club),Toronto,Canada,https://www.ticketmaster.ca/roy-woods-10-year-anniversary-toronto-ontario-11-24-2025/event/10006349E03E8804
1AsZkGAGkeU-wXd,Silvana Estrada - VENDRÁN SUAVES LLUVIAS TOUR,Silvana Estrada,2025-11-24,19:00:00,Théâtre Beanfield,Montreal,Canada,https://www.ticketmaster.ca/silvana-estrada-vendran-suaves-lluvias-tour-montreal-quebec-11-24-2025/event/31006305B6872F83
G5viZbRr9IK4U,A Charlie Brown Christmas Tour Live On Stage,A Charlie Brown Christmas,2025-11-24,19:00:00,Knoxville Civic Auditorium,Knoxville,United States Of America,https://www.ticketmaster.com/a-charlie-brown-christmas-tour-live-knoxville-tennessee-11-24-2025/event/1B0062F797A13576
ZkDnngzZBsvnF8vl45LbE8BiiaZuJR,"Debbie Wileman in ""Debbie Does Divas"" at Birdland",Debbie Wileman,2025-11-24,19:00:00,Birdland Jazz Club NYC,New York,United States Of America,https://veeps.com/birdland/3106a210-06b5-4b7d-89d0-eacb0900d9af
k7v16kGKOYOKZeGe,Bktherula,Bktherula,2025-11-24,19:00:00,Irving Plaza Powered By Verizon 5G,New York,United States Of America,https://www.ticketmaster.com/bktherula-new-york-new-york-11-24-2025/event/00006313830813B1
